state,date,sex,age,ethnicity,population,year
Johor,1980-01-01,both,15-19,overall,196000.0,1980
Johor,1980-01-01,both,15-19,bumi,112100.0,1980
Johor,1980-01-01,both,15-19,chinese,70300.0,1980
Johor,1980-01-01,both,15-19,indian,13500.0,1980
Johor,1980-01-01,both,15-19,other,200.0,1980
Johor,1980-01-01,both,20-24,overall,155200.0,1980
Johor,1980-01-01,both,20-24,bumi,88900.0,1980
Johor,1980-01-01,both,20-24,chinese,55200.0,1980
Johor,1980-01-01,both,20-24,indian,10800.0,1980
Johor,1980-01-01,both,20-24,other,300.0,1980
Johor,1980-01-01,both,25-29,overall,129900.0,1980
Johor,1980-01-01,both,25-29,bumi,70800.0,1980
Johor,1980-01-01,both,25-29,chinese,50100.0,1980
Johor,1980-01-01,both,25-29,indian,8700.0,1980
Johor,1980-01-01,both,25-29,other,200.0,1980
Johor,1980-01-01,both,30-34,overall,106200.0,1980
Johor,1980-01-01,both,30-34,bumi,56100.0,1980
Johor,1980-01-01,both,30-34,chinese,43300.0,1980
Johor,1980-01-01,both,30-34,indian,6600.0,1980
Johor,1980-01-01,both,30-34,other,300.0,1980
Johor,1980-01-01,both,35-39,overall,83300.0,1980
Johor,1980-01-01,both,35-39,bumi,42000.0,1980
Johor,1980-01-01,both,35-39,chinese,35700.0,1980
Johor,1980-01-01,both,35-39,indian,5400.0,1980
Johor,1980-01-01,both,35-39,other,200.0,1980
Johor,1980-01-01,both,40-44,overall,72600.0,1980
Johor,1980-01-01,both,40-44,bumi,37800.0,1980
Johor,1980-01-01,both,40-44,chinese,30000.0,1980
Johor,1980-01-01,both,40-44,indian,4600.0,1980
Johor,1980-01-01,both,40-44,other,100.0,1980
Johor,1980-01-01,both,45-49,overall,59700.0,1980
Johor,1980-01-01,both,45-49,bumi,33200.0,1980
Johor,1980-01-01,both,45-49,chinese,22900.0,1980
Johor,1980-01-01,both,45-49,indian,3500.0,1980
Johor,1980-01-01,both,45-49,other,100.0,1980
Johor,1980-01-01,both,50-54,overall,49600.0,1980
Johor,1980-01-01,both,50-54,bumi,28500.0,1980
Johor,1980-01-01,both,50-54,chinese,17400.0,1980
Johor,1980-01-01,both,50-54,indian,3600.0,1980
Johor,1980-01-01,both,50-54,other,100.0,1980
Johor,1980-01-01,both,55-59,overall,37600.0,1980
Johor,1980-01-01,both,55-59,bumi,21600.0,1980
Johor,1980-01-01,both,55-59,chinese,13400.0,1980
Johor,1980-01-01,both,55-59,indian,2600.0,1980
Johor,1980-01-01,both,55-59,other,100.0,1980
Johor,1980-01-01,both,60-64,overall,28800.0,1980
Johor,1980-01-01,both,60-64,bumi,15000.0,1980
Johor,1980-01-01,both,60-64,chinese,11800.0,1980
Johor,1980-01-01,both,60-64,indian,1900.0,1980
Johor,1980-01-01,both,60-64,other,100.0,1980
Johor,1980-01-01,both,65-69,overall,22900.0,1980
Johor,1980-01-01,both,65-69,bumi,10400.0,1980
Johor,1980-01-01,both,65-69,chinese,11200.0,1980
Johor,1980-01-01,both,65-69,indian,1200.0,1980
Johor,1980-01-01,both,65-69,other,0.0,1980
Johor,1980-01-01,both,70-74,overall,17500.0,1980
Johor,1980-01-01,both,70-74,bumi,6700.0,1980
Johor,1980-01-01,both,70-74,chinese,9900.0,1980
Johor,1980-01-01,both,70-74,indian,900.0,1980
Johor,1980-01-01,both,70-74,other,0.0,1980
Johor,1980-01-01,both,75-79,overall,11400.0,1980
Johor,1980-01-01,both,75-79,bumi,3300.0,1980
Johor,1980-01-01,both,75-79,chinese,7800.0,1980
Johor,1980-01-01,both,75-79,indian,300.0,1980
Johor,1980-01-01,both,75-79,other,0.0,1980
Johor,1980-01-01,both,80+,overall,9000.0,1980
Johor,1980-01-01,both,80+,bumi,3800.0,1980
Johor,1980-01-01,both,80+,chinese,4800.0,1980
Johor,1980-01-01,both,80+,indian,400.0,1980
Johor,1980-01-01,both,80+,other,0.0,1980
Johor,1980-01-01,female,overall,overall,817300.0,1980
Johor,1980-01-01,female,overall,bumi,450400.0,1980
Johor,1980-01-01,female,overall,chinese,313600.0,1980
Johor,1980-01-01,female,overall,indian,52100.0,1980
Johor,1980-01-01,female,overall,other,1200.0,1980
Johor,1980-01-01,female,0-4,overall,111600.0,1980
Johor,1980-01-01,female,0-4,bumi,62300.0,1980
Johor,1980-01-01,female,0-4,chinese,41600.0,1980
Johor,1980-01-01,female,0-4,indian,7500.0,1980
Johor,1980-01-01,female,0-4,other,200.0,1980
Johor,1980-01-01,female,5-9,overall,106700.0,1980
Johor,1980-01-01,female,5-9,bumi,60000.0,1980
Johor,1980-01-01,female,5-9,chinese,39900.0,1980
Johor,1980-01-01,female,5-9,indian,6700.0,1980
Johor,1980-01-01,female,5-9,other,100.0,1980
Johor,1980-01-01,female,10-14,overall,104700.0,1980
Johor,1980-01-01,female,10-14,bumi,58600.0,1980
Johor,1980-01-01,female,10-14,chinese,38900.0,1980
Johor,1980-01-01,female,10-14,indian,6900.0,1980
Johor,1980-01-01,female,10-14,other,200.0,1980
Johor,1980-01-01,female,15-19,overall,98500.0,1980
Johor,1980-01-01,female,15-19,bumi,57000.0,1980
Johor,1980-01-01,female,15-19,chinese,34900.0,1980
Johor,1980-01-01,female,15-19,indian,6500.0,1980
Johor,1980-01-01,female,15-19,other,100.0,1980
Johor,1980-01-01,female,20-24,overall,80800.0,1980
Johor,1980-01-01,female,20-24,bumi,46600.0,1980
Johor,1980-01-01,female,20-24,chinese,28800.0,1980
Johor,1980-01-01,female,20-24,indian,5400.0,1980
Johor,1980-01-01,female,20-24,other,100.0,1980
Johor,1980-01-01,female,25-29,overall,66200.0,1980
Johor,1980-01-01,female,25-29,bumi,36400.0,1980
Johor,1980-01-01,female,25-29,chinese,25300.0,1980
Johor,1980-01-01,female,25-29,indian,4300.0,1980
Johor,1980-01-01,female,25-29,other,100.0,1980
Johor,1980-01-01,female,30-34,overall,52700.0,1980
Johor,1980-01-01,female,30-34,bumi,28300.0,1980
Johor,1980-01-01,female,30-34,chinese,21100.0,1980
Johor,1980-01-01,female,30-34,indian,3200.0,1980
Johor,1980-01-01,female,30-34,other,100.0,1980
Johor,1980-01-01,female,35-39,overall,39900.0,1980
Johor,1980-01-01,female,35-39,bumi,20700.0,1980
Johor,1980-01-01,female,35-39,chinese,16600.0,1980
Johor,1980-01-01,female,35-39,indian,2600.0,1980
Johor,1980-01-01,female,35-39,other,100.0,1980
Johor,1980-01-01,female,40-44,overall,35200.0,1980
Johor,1980-01-01,female,40-44,bumi,19000.0,1980
Johor,1980-01-01,female,40-44,chinese,13900.0,1980
Johor,1980-01-01,female,40-44,indian,2200.0,1980
Johor,1980-01-01,female,40-44,other,100.0,1980
Johor,1980-01-01,female,45-49,overall,30600.0,1980
Johor,1980-01-01,female,45-49,bumi,17600.0,1980
Johor,1980-01-01,female,45-49,chinese,11200.0,1980
Johor,1980-01-01,female,45-49,indian,1800.0,1980
Johor,1980-01-01,female,45-49,other,0.0,1980
Johor,1980-01-01,female,50-54,overall,25200.0,1980
Johor,1980-01-01,female,50-54,bumi,14300.0,1980
Johor,1980-01-01,female,50-54,chinese,9100.0,1980
Johor,1980-01-01,female,50-54,indian,1800.0,1980
Johor,1980-01-01,female,50-54,other,0.0,1980
Johor,1980-01-01,female,55-59,overall,19000.0,1980
Johor,1980-01-01,female,55-59,bumi,10500.0,1980
Johor,1980-01-01,female,55-59,chinese,7300.0,1980
Johor,1980-01-01,female,55-59,indian,1200.0,1980
Johor,1980-01-01,female,55-59,other,0.0,1980
Johor,1980-01-01,female,60-64,overall,15200.0,1980
Johor,1980-01-01,female,60-64,bumi,7500.0,1980
Johor,1980-01-01,female,60-64,chinese,6800.0,1980
Johor,1980-01-01,female,60-64,indian,900.0,1980
Johor,1980-01-01,female,60-64,other,0.0,1980
Johor,1980-01-01,female,65-69,overall,11800.0,1980
Johor,1980-01-01,female,65-69,bumi,5000.0,1980
Johor,1980-01-01,female,65-69,chinese,6200.0,1980
Johor,1980-01-01,female,65-69,indian,500.0,1980
Johor,1980-01-01,female,65-69,other,0.0,1980
Johor,1980-01-01,female,70-74,overall,8800.0,1980
Johor,1980-01-01,female,70-74,bumi,3100.0,1980
Johor,1980-01-01,female,70-74,chinese,5200.0,1980
Johor,1980-01-01,female,70-74,indian,400.0,1980
Johor,1980-01-01,female,70-74,other,0.0,1980
Johor,1980-01-01,female,75-79,overall,5400.0,1980
Johor,1980-01-01,female,75-79,bumi,1500.0,1980
Johor,1980-01-01,female,75-79,chinese,3800.0,1980
Johor,1980-01-01,female,75-79,indian,100.0,1980
Johor,1980-01-01,female,75-79,other,0.0,1980
Johor,1980-01-01,female,80+,overall,4800.0,1980
Johor,1980-01-01,female,80+,bumi,1800.0,1980
Johor,1980-01-01,female,80+,chinese,2900.0,1980
Johor,1980-01-01,female,80+,indian,200.0,1980
Johor,1980-01-01,female,80+,other,0.0,1980
Johor,1980-01-01,male,overall,overall,828800.0,1980
Johor,1980-01-01,male,overall,bumi,449300.0,1980
Johor,1980-01-01,male,overall,chinese,321100.0,1980
Johor,1980-01-01,male,overall,indian,57200.0,1980
Johor,1980-01-01,male,overall,other,1300.0,1980
Johor,1980-01-01,male,0-4,overall,119300.0,1980
Johor,1980-01-01,male,0-4,bumi,65600.0,1980
Johor,1980-01-01,male,0-4,chinese,44900.0,1980
Johor,1980-01-01,male,0-4,indian,8600.0,1980
Johor,1980-01-01,male,0-4,other,200.0,1980
Johor,1980-01-01,male,5-9,overall,114200.0,1980
Johor,1980-01-01,male,5-9,bumi,63000.0,1980
Johor,1980-01-01,male,5-9,chinese,43400.0,1980
Johor,1980-01-01,male,5-9,indian,7700.0,1980
Johor,1980-01-01,male,5-9,other,100.0,1980
Johor,1980-01-01,male,10-14,overall,109900.0,1980
Johor,1980-01-01,male,10-14,bumi,60100.0,1980
Johor,1980-01-01,male,10-14,chinese,42000.0,1980
Johor,1980-01-01,male,10-14,indian,7700.0,1980
Johor,1980-01-01,male,10-14,other,200.0,1980
Johor,1980-01-01,male,15-19,overall,97500.0,1980
Johor,1980-01-01,male,15-19,bumi,55100.0,1980
Johor,1980-01-01,male,15-19,chinese,35400.0,1980
Johor,1980-01-01,male,15-19,indian,6900.0,1980
Johor,1980-01-01,male,15-19,other,100.0,1980
Johor,1980-01-01,male,20-24,overall,74300.0,1980
Johor,1980-01-01,male,20-24,bumi,42400.0,1980
Johor,1980-01-01,male,20-24,chinese,26400.0,1980
Johor,1980-01-01,male,20-24,indian,5400.0,1980
Johor,1980-01-01,male,20-24,other,200.0,1980
Johor,1980-01-01,male,25-29,overall,63700.0,1980
Johor,1980-01-01,male,25-29,bumi,34400.0,1980
Johor,1980-01-01,male,25-29,chinese,24800.0,1980
Johor,1980-01-01,male,25-29,indian,4400.0,1980
Johor,1980-01-01,male,25-29,other,100.0,1980
Johor,1980-01-01,male,30-34,overall,53500.0,1980
Johor,1980-01-01,male,30-34,bumi,27700.0,1980
Johor,1980-01-01,male,30-34,chinese,22200.0,1980
Johor,1980-01-01,male,30-34,indian,3500.0,1980
Johor,1980-01-01,male,30-34,other,100.0,1980
Johor,1980-01-01,male,35-39,overall,43400.0,1980
Johor,1980-01-01,male,35-39,bumi,21300.0,1980
Johor,1980-01-01,male,35-39,chinese,19100.0,1980
Johor,1980-01-01,male,35-39,indian,2800.0,1980
Johor,1980-01-01,male,35-39,other,100.0,1980
Johor,1980-01-01,male,40-44,overall,37400.0,1980
Johor,1980-01-01,male,40-44,bumi,18800.0,1980
Johor,1980-01-01,male,40-44,chinese,16100.000000000002,1980
Johor,1980-01-01,male,40-44,indian,2400.0,1980
Johor,1980-01-01,male,40-44,other,100.0,1980
Johor,1980-01-01,male,45-49,overall,29100.0,1980
Johor,1980-01-01,male,45-49,bumi,15600.0,1980
Johor,1980-01-01,male,45-49,chinese,11700.0,1980
Johor,1980-01-01,male,45-49,indian,1800.0,1980
Johor,1980-01-01,male,45-49,other,100.0,1980
Johor,1980-01-01,male,50-54,overall,24500.0,1980
Johor,1980-01-01,male,50-54,bumi,14100.0,1980
Johor,1980-01-01,male,50-54,chinese,8400.0,1980
Johor,1980-01-01,male,50-54,indian,1900.0,1980
Johor,1980-01-01,male,50-54,other,100.0,1980
Johor,1980-01-01,male,55-59,overall,18600.0,1980
Johor,1980-01-01,male,55-59,bumi,11000.0,1980
Johor,1980-01-01,male,55-59,chinese,6100.0,1980
Johor,1980-01-01,male,55-59,indian,1400.0,1980
Johor,1980-01-01,male,55-59,other,0.0,1980
Johor,1980-01-01,male,60-64,overall,13600.0,1980
Johor,1980-01-01,male,60-64,bumi,7500.0,1980
Johor,1980-01-01,male,60-64,chinese,5100.0,1980
Johor,1980-01-01,male,60-64,indian,1000.0,1980
Johor,1980-01-01,male,60-64,other,0.0,1980
Johor,1980-01-01,male,65-69,overall,11100.0,1980
Johor,1980-01-01,male,65-69,bumi,5400.0,1980
Johor,1980-01-01,male,65-69,chinese,5000.0,1980
Johor,1980-01-01,male,65-69,indian,700.0,1980
Johor,1980-01-01,male,65-69,other,0.0,1980
Johor,1980-01-01,male,70-74,overall,8700.0,1980
Johor,1980-01-01,male,70-74,bumi,3500.0,1980
Johor,1980-01-01,male,70-74,chinese,4600.0,1980
Johor,1980-01-01,male,70-74,indian,500.0,1980
Johor,1980-01-01,male,70-74,other,0.0,1980
Johor,1980-01-01,male,75-79,overall,6000.0,1980
Johor,1980-01-01,male,75-79,bumi,1800.0,1980
Johor,1980-01-01,male,75-79,chinese,4000.0,1980
Johor,1980-01-01,male,75-79,indian,200.0,1980
Johor,1980-01-01,male,75-79,other,0.0,1980
Johor,1980-01-01,male,80+,overall,4200.0,1980
Johor,1980-01-01,male,80+,bumi,2000.0,1980
Johor,1980-01-01,male,80+,chinese,2000.0,1980
Johor,1980-01-01,male,80+,indian,200.0,1980
Johor,1980-01-01,male,80+,other,0.0,1980
Johor,1981-01-01,both,overall,overall,1689300.0,1981
Johor,1981-01-01,both,overall,bumi,925400.0,1981
Johor,1981-01-01,both,overall,chinese,648200.0,1981
Johor,1981-01-01,both,overall,indian,112000.0,1981
Johor,1981-01-01,both,overall,other,3700.0,1981
Johor,1981-01-01,both,0-4,overall,234900.0,1981
Johor,1981-01-01,both,0-4,bumi,132000.0,1981
Johor,1981-01-01,both,0-4,chinese,87000.0,1981
Johor,1981-01-01,both,0-4,indian,15500.0,1981
Johor,1981-01-01,both,0-4,other,400.0,1981
Johor,1981-01-01,both,5-9,overall,222200.0,1981
Johor,1981-01-01,both,5-9,bumi,123800.0,1981
Johor,1981-01-01,both,5-9,chinese,83900.0,1981
Johor,1981-01-01,both,5-9,indian,14300.0,1981
Johor,1981-01-01,both,5-9,other,300.0,1981
Johor,1981-01-01,both,10-14,overall,212500.0,1981
Johor,1981-01-01,both,10-14,bumi,118900.0,1981
Johor,1981-01-01,both,10-14,chinese,80200.0,1981
Johor,1981-01-01,both,10-14,indian,13100.0,1981
Johor,1981-01-01,both,10-14,other,400.0,1981
Johor,1981-01-01,both,15-19,overall,202300.0,1981
Johor,1981-01-01,both,15-19,bumi,115300.0,1981
Johor,1981-01-01,both,15-19,chinese,73500.0,1981
Johor,1981-01-01,both,15-19,indian,13200.0,1981
Johor,1981-01-01,both,15-19,other,300.0,1981
Johor,1981-01-01,both,20-24,overall,162000.0,1981
Johor,1981-01-01,both,20-24,bumi,92500.0,1981
Johor,1981-01-01,both,20-24,chinese,56700.0,1981
Johor,1981-01-01,both,20-24,indian,12400.0,1981
Johor,1981-01-01,both,20-24,other,300.0,1981
Johor,1981-01-01,both,25-29,overall,138400.0,1981
Johor,1981-01-01,both,25-29,bumi,75600.0,1981
Johor,1981-01-01,both,25-29,chinese,52100.0,1981
Johor,1981-01-01,both,25-29,indian,10400.0,1981
Johor,1981-01-01,both,25-29,other,300.0,1981
Johor,1981-01-01,both,30-34,overall,112100.0,1981
Johor,1981-01-01,both,30-34,bumi,59000.0,1981
Johor,1981-01-01,both,30-34,chinese,45000.0,1981
Johor,1981-01-01,both,30-34,indian,7800.0,1981
Johor,1981-01-01,both,30-34,other,300.0,1981
Johor,1981-01-01,both,35-39,overall,85100.0,1981
Johor,1981-01-01,both,35-39,bumi,43000.0,1981
Johor,1981-01-01,both,35-39,chinese,37000.0,1981
Johor,1981-01-01,both,35-39,indian,4900.0,1981
Johor,1981-01-01,both,35-39,other,200.0,1981
Johor,1981-01-01,both,40-44,overall,74600.0,1981
Johor,1981-01-01,both,40-44,bumi,38400.0,1981
Johor,1981-01-01,both,40-44,chinese,31600.0,1981
Johor,1981-01-01,both,40-44,indian,4400.0,1981
Johor,1981-01-01,both,40-44,other,300.0,1981
Johor,1981-01-01,both,45-49,overall,63400.0,1981
Johor,1981-01-01,both,45-49,bumi,34700.0,1981
Johor,1981-01-01,both,45-49,chinese,24600.0,1981
Johor,1981-01-01,both,45-49,indian,3900.0,1981
Johor,1981-01-01,both,45-49,other,200.0,1981
Johor,1981-01-01,both,50-54,overall,50800.0,1981
Johor,1981-01-01,both,50-54,bumi,29100.0,1981
Johor,1981-01-01,both,50-54,chinese,18200.0,1981
Johor,1981-01-01,both,50-54,indian,3200.0,1981
Johor,1981-01-01,both,50-54,other,200.0,1981
Johor,1981-01-01,both,55-59,overall,39000.0,1981
Johor,1981-01-01,both,55-59,bumi,22500.0,1981
Johor,1981-01-01,both,55-59,chinese,13600.0,1981
Johor,1981-01-01,both,55-59,indian,2700.0,1981
Johor,1981-01-01,both,55-59,other,200.0,1981
Johor,1981-01-01,both,60-64,overall,29800.0,1981
Johor,1981-01-01,both,60-64,bumi,15600.0,1981
Johor,1981-01-01,both,60-64,chinese,11500.0,1981
Johor,1981-01-01,both,60-64,indian,2500.0,1981
Johor,1981-01-01,both,60-64,other,200.0,1981
Johor,1981-01-01,both,65-69,overall,23700.0,1981
Johor,1981-01-01,both,65-69,bumi,10900.0,1981
Johor,1981-01-01,both,65-69,chinese,10900.0,1981
Johor,1981-01-01,both,65-69,indian,1800.0,1981
Johor,1981-01-01,both,65-69,other,100.0,1981
Johor,1981-01-01,both,70-74,overall,18200.0,1981
Johor,1981-01-01,both,70-74,bumi,7400.0,1981
Johor,1981-01-01,both,70-74,chinese,9600.0,1981
Johor,1981-01-01,both,70-74,indian,1200.0,1981
Johor,1981-01-01,both,70-74,other,100.0,1981
Johor,1981-01-01,both,75-79,overall,11500.0,1981
Johor,1981-01-01,both,75-79,bumi,3400.0,1981
Johor,1981-01-01,both,75-79,chinese,7700.0,1981
Johor,1981-01-01,both,75-79,indian,400.0,1981
Johor,1981-01-01,both,75-79,other,0.0,1981
Johor,1981-01-01,both,80+,overall,8900.0,1981
Johor,1981-01-01,both,80+,bumi,3400.0,1981
Johor,1981-01-01,both,80+,chinese,5200.0,1981
Johor,1981-01-01,both,80+,indian,300.0,1981
Johor,1981-01-01,both,80+,other,0.0,1981
Johor,1981-01-01,female,overall,overall,836200.0,1981
Johor,1981-01-01,female,overall,bumi,460500.0,1981
Johor,1981-01-01,female,overall,chinese,320100.0,1981
Johor,1981-01-01,female,overall,indian,53700.0,1981
Johor,1981-01-01,female,overall,other,1800.0,1981
Johor,1981-01-01,female,0-4,overall,113600.0,1981
Johor,1981-01-01,female,0-4,bumi,63500.0,1981
Johor,1981-01-01,female,0-4,chinese,42200.0,1981
Johor,1981-01-01,female,0-4,indian,7800.0,1981
Johor,1981-01-01,female,0-4,other,200.0,1981
Johor,1981-01-01,female,5-9,overall,108200.0,1981
Johor,1981-01-01,female,5-9,bumi,60600.0,1981
Johor,1981-01-01,female,5-9,chinese,40500.0,1981
Johor,1981-01-01,female,5-9,indian,7100.0,1981
Johor,1981-01-01,female,5-9,other,100.0,1981
Johor,1981-01-01,female,10-14,overall,104000.0,1981
Johor,1981-01-01,female,10-14,bumi,58400.0,1981
Johor,1981-01-01,female,10-14,chinese,39000.0,1981
Johor,1981-01-01,female,10-14,indian,6400.0,1981
Johor,1981-01-01,female,10-14,other,200.0,1981
Johor,1981-01-01,female,15-19,overall,100700.0,1981
Johor,1981-01-01,female,15-19,bumi,57800.0,1981
Johor,1981-01-01,female,15-19,chinese,36200.0,1981
Johor,1981-01-01,female,15-19,indian,6500.0,1981
Johor,1981-01-01,female,15-19,other,200.0,1981
Johor,1981-01-01,female,20-24,overall,83400.0,1981
Johor,1981-01-01,female,20-24,bumi,47900.0,1981
Johor,1981-01-01,female,20-24,chinese,29200.0,1981
Johor,1981-01-01,female,20-24,indian,6100.0,1981
Johor,1981-01-01,female,20-24,other,100.0,1981
Johor,1981-01-01,female,25-29,overall,70100.0,1981
Johor,1981-01-01,female,25-29,bumi,38600.0,1981
Johor,1981-01-01,female,25-29,chinese,26300.0,1981
Johor,1981-01-01,female,25-29,indian,5100.0,1981
Johor,1981-01-01,female,25-29,other,200.0,1981
Johor,1981-01-01,female,30-34,overall,55800.0,1981
Johor,1981-01-01,female,30-34,bumi,29900.0,1981
Johor,1981-01-01,female,30-34,chinese,21900.0,1981
Johor,1981-01-01,female,30-34,indian,3800.0,1981
Johor,1981-01-01,female,30-34,other,100.0,1981
Johor,1981-01-01,female,35-39,overall,40900.0,1981
Johor,1981-01-01,female,35-39,bumi,21100.0,1981
Johor,1981-01-01,female,35-39,chinese,17400.0,1981
Johor,1981-01-01,female,35-39,indian,2300.0,1981
Johor,1981-01-01,female,35-39,other,100.0,1981
Johor,1981-01-01,female,40-44,overall,36000.0,1981
Johor,1981-01-01,female,40-44,bumi,19100.0,1981
Johor,1981-01-01,female,40-44,chinese,14600.0,1981
Johor,1981-01-01,female,40-44,indian,2100.0,1981
Johor,1981-01-01,female,40-44,other,200.0,1981
Johor,1981-01-01,female,45-49,overall,32100.0,1981
Johor,1981-01-01,female,45-49,bumi,18300.0,1981
Johor,1981-01-01,female,45-49,chinese,11900.0,1981
Johor,1981-01-01,female,45-49,indian,1800.0,1981
Johor,1981-01-01,female,45-49,other,100.0,1981
Johor,1981-01-01,female,50-54,overall,25600.0,1981
Johor,1981-01-01,female,50-54,bumi,14700.0,1981
Johor,1981-01-01,female,50-54,chinese,9300.0,1981
Johor,1981-01-01,female,50-54,indian,1400.0,1981
Johor,1981-01-01,female,50-54,other,100.0,1981
Johor,1981-01-01,female,55-59,overall,19600.0,1981
Johor,1981-01-01,female,55-59,bumi,11000.0,1981
Johor,1981-01-01,female,55-59,chinese,7300.0,1981
Johor,1981-01-01,female,55-59,indian,1100.0,1981
Johor,1981-01-01,female,55-59,other,100.0,1981
Johor,1981-01-01,female,60-64,overall,15200.0,1981
Johor,1981-01-01,female,60-64,bumi,7700.0,1981
Johor,1981-01-01,female,60-64,chinese,6400.0,1981
Johor,1981-01-01,female,60-64,indian,1000.0,1981
Johor,1981-01-01,female,60-64,other,100.0,1981
Johor,1981-01-01,female,65-69,overall,12000.0,1981
Johor,1981-01-01,female,65-69,bumi,5300.0,1981
Johor,1981-01-01,female,65-69,chinese,6100.0,1981
Johor,1981-01-01,female,65-69,indian,600.0,1981
Johor,1981-01-01,female,65-69,other,0.0,1981
Johor,1981-01-01,female,70-74,overall,9000.0,1981
Johor,1981-01-01,female,70-74,bumi,3500.0,1981
Johor,1981-01-01,female,70-74,chinese,5100.0,1981
Johor,1981-01-01,female,70-74,indian,400.0,1981
Johor,1981-01-01,female,70-74,other,100.0,1981
Johor,1981-01-01,female,75-79,overall,5500.0,1981
