state,date,sex,age,ethnicity,population,year
Perak,2009-01-01,both,60-64,other_noncitizen,0.8,2009
Perak,2009-01-01,both,65-69,overall,63.6,2009
Perak,2009-01-01,both,65-69,bumi_malay,26.4,2009
Perak,2009-01-01,both,65-69,bumi_other,0.6,2009
Perak,2009-01-01,both,65-69,chinese,29.7,2009
Perak,2009-01-01,both,65-69,indian,6.2,2009
Perak,2009-01-01,both,65-69,other_citizen,0.1,2009
Perak,2009-01-01,both,65-69,other_noncitizen,0.5,2009
Perak,2009-01-01,both,70-74,overall,53.3,2009
Perak,2009-01-01,both,70-74,bumi_malay,23.2,2009
Perak,2009-01-01,both,70-74,bumi_other,0.6,2009
Perak,2009-01-01,both,70-74,chinese,24.0,2009
Perak,2009-01-01,both,70-74,indian,4.9,2009
Perak,2009-01-01,both,70-74,other_citizen,0.1,2009
Perak,2009-01-01,both,70-74,other_noncitizen,0.4,2009
Perak,2009-01-01,both,75-79,overall,31.1,2009
Perak,2009-01-01,both,75-79,bumi_malay,13.7,2009
Perak,2009-01-01,both,75-79,bumi_other,0.4,2009
Perak,2009-01-01,both,75-79,chinese,13.6,2009
Perak,2009-01-01,both,75-79,indian,3.1,2009
Perak,2009-01-01,both,75-79,other_citizen,0.1,2009
Perak,2009-01-01,both,75-79,other_noncitizen,0.3,2009
Perak,2009-01-01,both,80-84,overall,16.7,2009
Perak,2009-01-01,both,80-84,bumi_malay,7.4,2009
Perak,2009-01-01,both,80-84,bumi_other,0.1,2009
Perak,2009-01-01,both,80-84,chinese,7.5,2009
Perak,2009-01-01,both,80-84,indian,1.4,2009
Perak,2009-01-01,both,80-84,other_citizen,0.0,2009
Perak,2009-01-01,both,80-84,other_noncitizen,0.2,2009
Perak,2009-01-01,both,85+,overall,9.8,2009
Perak,2009-01-01,both,85+,bumi_malay,4.1,2009
Perak,2009-01-01,both,85+,bumi_other,0.2,2009
Perak,2009-01-01,both,85+,chinese,4.3,2009
Perak,2009-01-01,both,85+,indian,0.9,2009
Perak,2009-01-01,both,85+,other_citizen,0.1,2009
Perak,2009-01-01,both,85+,other_noncitizen,0.3,2009
Perak,2009-01-01,female,overall,overall,1163.8,2009
Perak,2009-01-01,female,overall,bumi_malay,615.0,2009
Perak,2009-01-01,female,overall,bumi_other,31.0,2009
Perak,2009-01-01,female,overall,chinese,343.0,2009
Perak,2009-01-01,female,overall,indian,144.9,2009
Perak,2009-01-01,female,overall,other_citizen,5.3,2009
Perak,2009-01-01,female,overall,other_noncitizen,24.6,2009
Perak,2009-01-01,female,0-4,overall,93.4,2009
Perak,2009-01-01,female,0-4,bumi_malay,55.9,2009
Perak,2009-01-01,female,0-4,bumi_other,4.1,2009
Perak,2009-01-01,female,0-4,chinese,21.4,2009
Perak,2009-01-01,female,0-4,indian,10.6,2009
Perak,2009-01-01,female,0-4,other_citizen,1.1,2009
Perak,2009-01-01,female,0-4,other_noncitizen,0.3,2009
Perak,2009-01-01,female,5-9,overall,113.4,2009
Perak,2009-01-01,female,5-9,bumi_malay,66.1,2009
Perak,2009-01-01,female,5-9,bumi_other,4.2,2009
Perak,2009-01-01,female,5-9,chinese,28.5,2009
Perak,2009-01-01,female,5-9,indian,13.3,2009
Perak,2009-01-01,female,5-9,other_citizen,0.9,2009
Perak,2009-01-01,female,5-9,other_noncitizen,0.4,2009
Perak,2009-01-01,female,10-14,overall,119.8,2009
Perak,2009-01-01,female,10-14,bumi_malay,68.8,2009
Perak,2009-01-01,female,10-14,bumi_other,3.7,2009
Perak,2009-01-01,female,10-14,chinese,31.4,2009
Perak,2009-01-01,female,10-14,indian,14.8,2009
Perak,2009-01-01,female,10-14,other_citizen,0.6,2009
Perak,2009-01-01,female,10-14,other_noncitizen,0.6,2009
Perak,2009-01-01,female,15-19,overall,119.1,2009
Perak,2009-01-01,female,15-19,bumi_malay,65.9,2009
Perak,2009-01-01,female,15-19,bumi_other,3.9,2009
Perak,2009-01-01,female,15-19,chinese,31.5,2009
Perak,2009-01-01,female,15-19,indian,14.5,2009
Perak,2009-01-01,female,15-19,other_citizen,0.4,2009
Perak,2009-01-01,female,15-19,other_noncitizen,2.8,2009
Perak,2009-01-01,female,20-24,overall,98.6,2009
Perak,2009-01-01,female,20-24,bumi_malay,53.0,2009
Perak,2009-01-01,female,20-24,bumi_other,3.3,2009
Perak,2009-01-01,female,20-24,chinese,25.0,2009
Perak,2009-01-01,female,20-24,indian,12.0,2009
Perak,2009-01-01,female,20-24,other_citizen,0.3,2009
Perak,2009-01-01,female,20-24,other_noncitizen,5.0,2009
Perak,2009-01-01,female,25-29,overall,75.2,2009
Perak,2009-01-01,female,25-29,bumi_malay,40.7,2009
Perak,2009-01-01,female,25-29,bumi_other,2.4,2009
Perak,2009-01-01,female,25-29,chinese,17.5,2009
Perak,2009-01-01,female,25-29,indian,9.9,2009
Perak,2009-01-01,female,25-29,other_citizen,0.2,2009
Perak,2009-01-01,female,25-29,other_noncitizen,4.5,2009
Perak,2009-01-01,female,30-34,overall,68.9,2009
Perak,2009-01-01,female,30-34,bumi_malay,34.9,2009
Perak,2009-01-01,female,30-34,bumi_other,2.0,2009
Perak,2009-01-01,female,30-34,chinese,18.7,2009
Perak,2009-01-01,female,30-34,indian,9.5,2009
Perak,2009-01-01,female,30-34,other_citizen,0.3,2009
Perak,2009-01-01,female,30-34,other_noncitizen,3.4,2009
Perak,2009-01-01,female,35-39,overall,68.8,2009
Perak,2009-01-01,female,35-39,bumi_malay,34.3,2009
Perak,2009-01-01,female,35-39,bumi_other,1.7,2009
Perak,2009-01-01,female,35-39,chinese,20.6,2009
Perak,2009-01-01,female,35-39,indian,9.0,2009
Perak,2009-01-01,female,35-39,other_citizen,0.3,2009
Perak,2009-01-01,female,35-39,other_noncitizen,2.8,2009
Perak,2009-01-01,female,40-44,overall,74.2,2009
Perak,2009-01-01,female,40-44,bumi_malay,37.3,2009
Perak,2009-01-01,female,40-44,bumi_other,1.6,2009
Perak,2009-01-01,female,40-44,chinese,23.4,2009
Perak,2009-01-01,female,40-44,indian,10.2,2009
Perak,2009-01-01,female,40-44,other_citizen,0.3,2009
Perak,2009-01-01,female,40-44,other_noncitizen,1.5,2009
Perak,2009-01-01,female,45-49,overall,70.9,2009
Perak,2009-01-01,female,45-49,bumi_malay,35.4,2009
Perak,2009-01-01,female,45-49,bumi_other,1.3,2009
Perak,2009-01-01,female,45-49,chinese,23.0,2009
Perak,2009-01-01,female,45-49,indian,10.1,2009
Perak,2009-01-01,female,45-49,other_citizen,0.3,2009
Perak,2009-01-01,female,45-49,other_noncitizen,0.9,2009
Perak,2009-01-01,female,50-54,overall,65.9,2009
Perak,2009-01-01,female,50-54,bumi_malay,32.2,2009
Perak,2009-01-01,female,50-54,bumi_other,0.9,2009
Perak,2009-01-01,female,50-54,chinese,22.6,2009
Perak,2009-01-01,female,50-54,indian,9.2,2009
Perak,2009-01-01,female,50-54,other_citizen,0.2,2009
Perak,2009-01-01,female,50-54,other_noncitizen,0.8,2009
Perak,2009-01-01,female,55-59,overall,57.0,2009
Perak,2009-01-01,female,55-59,bumi_malay,27.9,2009
Perak,2009-01-01,female,55-59,bumi_other,0.5,2009
Perak,2009-01-01,female,55-59,chinese,21.0,2009
Perak,2009-01-01,female,55-59,indian,7.1,2009
Perak,2009-01-01,female,55-59,other_citizen,0.1,2009
Perak,2009-01-01,female,55-59,other_noncitizen,0.4,2009
Perak,2009-01-01,female,60-64,overall,46.5,2009
Perak,2009-01-01,female,60-64,bumi_malay,21.1,2009
Perak,2009-01-01,female,60-64,bumi_other,0.5,2009
Perak,2009-01-01,female,60-64,chinese,19.1,2009
Perak,2009-01-01,female,60-64,indian,5.5,2009
Perak,2009-01-01,female,60-64,other_citizen,0.1,2009
Perak,2009-01-01,female,60-64,other_noncitizen,0.3,2009
Perak,2009-01-01,female,65-69,overall,31.9,2009
Perak,2009-01-01,female,65-69,bumi_malay,14.0,2009
Perak,2009-01-01,female,65-69,bumi_other,0.3,2009
Perak,2009-01-01,female,65-69,chinese,14.0,2009
Perak,2009-01-01,female,65-69,indian,3.3,2009
Perak,2009-01-01,female,65-69,other_citizen,0.1,2009
Perak,2009-01-01,female,65-69,other_noncitizen,0.2,2009
Perak,2009-01-01,female,70-74,overall,28.3,2009
Perak,2009-01-01,female,70-74,bumi_malay,13.2,2009
Perak,2009-01-01,female,70-74,bumi_other,0.3,2009
Perak,2009-01-01,female,70-74,chinese,11.8,2009
Perak,2009-01-01,female,70-74,indian,2.7,2009
Perak,2009-01-01,female,70-74,other_citizen,0.1,2009
Perak,2009-01-01,female,70-74,other_noncitizen,0.2,2009
Perak,2009-01-01,female,75-79,overall,17.1,2009
Perak,2009-01-01,female,75-79,bumi_malay,8.0,2009
Perak,2009-01-01,female,75-79,bumi_other,0.3,2009
Perak,2009-01-01,female,75-79,chinese,6.7,2009
Perak,2009-01-01,female,75-79,indian,1.8,2009
Perak,2009-01-01,female,75-79,other_citizen,0.1,2009
Perak,2009-01-01,female,75-79,other_noncitizen,0.2,2009
Perak,2009-01-01,female,80-84,overall,9.2,2009
Perak,2009-01-01,female,80-84,bumi_malay,4.2,2009
Perak,2009-01-01,female,80-84,bumi_other,0.0,2009
Perak,2009-01-01,female,80-84,chinese,4.0,2009
Perak,2009-01-01,female,80-84,indian,0.7,2009
Perak,2009-01-01,female,80-84,other_citizen,0.0,2009
Perak,2009-01-01,female,80-84,other_noncitizen,0.1,2009
Perak,2009-01-01,female,85+,overall,5.8,2009
Perak,2009-01-01,female,85+,bumi_malay,2.3,2009
Perak,2009-01-01,female,85+,bumi_other,0.1,2009
Perak,2009-01-01,female,85+,chinese,2.7,2009
Perak,2009-01-01,female,85+,indian,0.5,2009
Perak,2009-01-01,female,85+,other_citizen,0.0,2009
Perak,2009-01-01,female,85+,other_noncitizen,0.1,2009
Perak,2009-01-01,male,overall,overall,1191.8,2009
Perak,2009-01-01,male,overall,bumi_malay,614.9,2009
Perak,2009-01-01,male,overall,bumi_other,32.1,2009
Perak,2009-01-01,male,overall,chinese,355.4,2009
Perak,2009-01-01,male,overall,indian,139.0,2009
Perak,2009-01-01,male,overall,other_citizen,5.1,2009
Perak,2009-01-01,male,overall,other_noncitizen,45.3,2009
Perak,2009-01-01,male,0-4,overall,97.0,2009
Perak,2009-01-01,male,0-4,bumi_malay,58.0,2009
Perak,2009-01-01,male,0-4,bumi_other,4.5,2009
Perak,2009-01-01,male,0-4,chinese,21.9,2009
Perak,2009-01-01,male,0-4,indian,10.9,2009
Perak,2009-01-01,male,0-4,other_citizen,1.2,2009
Perak,2009-01-01,male,0-4,other_noncitizen,0.5,2009
Perak,2009-01-01,male,5-9,overall,115.7,2009
Perak,2009-01-01,male,5-9,bumi_malay,68.0,2009
Perak,2009-01-01,male,5-9,bumi_other,4.5,2009
Perak,2009-01-01,male,5-9,chinese,28.4,2009
Perak,2009-01-01,male,5-9,indian,13.3,2009
Perak,2009-01-01,male,5-9,other_citizen,1.0,2009
Perak,2009-01-01,male,5-9,other_noncitizen,0.6,2009
Perak,2009-01-01,male,10-14,overall,120.5,2009
Perak,2009-01-01,male,10-14,bumi_malay,70.6,2009
Perak,2009-01-01,male,10-14,bumi_other,3.5,2009
Perak,2009-01-01,male,10-14,chinese,31.1,2009
Perak,2009-01-01,male,10-14,indian,14.2,2009
Perak,2009-01-01,male,10-14,other_citizen,0.6,2009
Perak,2009-01-01,male,10-14,other_noncitizen,0.5,2009
Perak,2009-01-01,male,15-19,overall,120.7,2009
Perak,2009-01-01,male,15-19,bumi_malay,68.0,2009
Perak,2009-01-01,male,15-19,bumi_other,3.4,2009
Perak,2009-01-01,male,15-19,chinese,31.6,2009
Perak,2009-01-01,male,15-19,indian,14.1,2009
Perak,2009-01-01,male,15-19,other_citizen,0.4,2009
Perak,2009-01-01,male,15-19,other_noncitizen,3.1,2009
Perak,2009-01-01,male,20-24,overall,109.1,2009
Perak,2009-01-01,male,20-24,bumi_malay,57.5,2009
Perak,2009-01-01,male,20-24,bumi_other,3.5,2009
Perak,2009-01-01,male,20-24,chinese,25.6,2009
Perak,2009-01-01,male,20-24,indian,12.8,2009
Perak,2009-01-01,male,20-24,other_citizen,0.3,2009
Perak,2009-01-01,male,20-24,other_noncitizen,9.4,2009
Perak,2009-01-01,male,25-29,overall,84.8,2009
Perak,2009-01-01,male,25-29,bumi_malay,43.7,2009
Perak,2009-01-01,male,25-29,bumi_other,2.7,2009
Perak,2009-01-01,male,25-29,chinese,18.1,2009
Perak,2009-01-01,male,25-29,indian,9.8,2009
Perak,2009-01-01,male,25-29,other_citizen,0.2,2009
Perak,2009-01-01,male,25-29,other_noncitizen,10.2,2009
Perak,2009-01-01,male,30-34,overall,74.7,2009
Perak,2009-01-01,male,30-34,bumi_malay,35.7,2009
Perak,2009-01-01,male,30-34,bumi_other,2.2,2009
Perak,2009-01-01,male,30-34,chinese,19.7,2009
Perak,2009-01-01,male,30-34,indian,9.2,2009
Perak,2009-01-01,male,30-34,other_citizen,0.2,2009
Perak,2009-01-01,male,30-34,other_noncitizen,7.6,2009
Perak,2009-01-01,male,35-39,overall,70.9,2009
Perak,2009-01-01,male,35-39,bumi_malay,34.0,2009
Perak,2009-01-01,male,35-39,bumi_other,1.8,2009
Perak,2009-01-01,male,35-39,chinese,21.1,2009
Perak,2009-01-01,male,35-39,indian,8.6,2009
Perak,2009-01-01,male,35-39,other_citizen,0.2,2009
Perak,2009-01-01,male,35-39,other_noncitizen,5.2,2009
Perak,2009-01-01,male,40-44,overall,73.6,2009
Perak,2009-01-01,male,40-44,bumi_malay,35.1,2009
Perak,2009-01-01,male,40-44,bumi_other,1.6,2009
Perak,2009-01-01,male,40-44,chinese,24.4,2009
Perak,2009-01-01,male,40-44,indian,8.9,2009
Perak,2009-01-01,male,40-44,other_citizen,0.2,2009
Perak,2009-01-01,male,40-44,other_noncitizen,3.4,2009
Perak,2009-01-01,male,45-49,overall,72.8,2009
Perak,2009-01-01,male,45-49,bumi_malay,35.3,2009
Perak,2009-01-01,male,45-49,bumi_other,1.3,2009
Perak,2009-01-01,male,45-49,chinese,24.8,2009
Perak,2009-01-01,male,45-49,indian,9.2,2009
Perak,2009-01-01,male,45-49,other_citizen,0.2,2009
Perak,2009-01-01,male,45-49,other_noncitizen,1.9,2009
Perak,2009-01-01,male,50-54,overall,67.3,2009
Perak,2009-01-01,male,50-54,bumi_malay,31.4,2009
Perak,2009-01-01,male,50-54,bumi_other,1.1,2009
Perak,2009-01-01,male,50-54,chinese,24.9,2009
Perak,2009-01-01,male,50-54,indian,8.8,2009
Perak,2009-01-01,male,50-54,other_citizen,0.2,2009
Perak,2009-01-01,male,50-54,other_noncitizen,0.9,2009
Perak,2009-01-01,male,55-59,overall,56.9,2009
Perak,2009-01-01,male,55-59,bumi_malay,25.8,2009
Perak,2009-01-01,male,55-59,bumi_other,0.5,2009
Perak,2009-01-01,male,55-59,chinese,23.0,2009
Perak,2009-01-01,male,55-59,indian,6.9,2009
Perak,2009-01-01,male,55-59,other_citizen,0.1,2009
Perak,2009-01-01,male,55-59,other_noncitizen,0.6,2009
Perak,2009-01-01,male,60-64,overall,45.5,2009
Perak,2009-01-01,male,60-64,bumi_malay,18.8,2009
Perak,2009-01-01,male,60-64,bumi_other,0.5,2009
Perak,2009-01-01,male,60-64,chinese,20.7,2009
Perak,2009-01-01,male,60-64,indian,5.0,2009
Perak,2009-01-01,male,60-64,other_citizen,0.1,2009
Perak,2009-01-01,male,60-64,other_noncitizen,0.4,2009
Perak,2009-01-01,male,65-69,overall,31.8,2009
Perak,2009-01-01,male,65-69,bumi_malay,12.5,2009
Perak,2009-01-01,male,65-69,bumi_other,0.3,2009
Perak,2009-01-01,male,65-69,chinese,15.7,2009
Perak,2009-01-01,male,65-69,indian,2.9,2009
Perak,2009-01-01,male,65-69,other_citizen,0.1,2009
Perak,2009-01-01,male,65-69,other_noncitizen,0.3,2009
Perak,2009-01-01,male,70-74,overall,25.0,2009
Perak,2009-01-01,male,70-74,bumi_malay,10.0,2009
Perak,2009-01-01,male,70-74,bumi_other,0.3,2009
Perak,2009-01-01,male,70-74,chinese,12.2,2009
Perak,2009-01-01,male,70-74,indian,2.2,2009
Perak,2009-01-01,male,70-74,other_citizen,0.1,2009
Perak,2009-01-01,male,70-74,other_noncitizen,0.3,2009
Perak,2009-01-01,male,75-79,overall,14.1,2009
Perak,2009-01-01,male,75-79,bumi_malay,5.6,2009
Perak,2009-01-01,male,75-79,bumi_other,0.1,2009
Perak,2009-01-01,male,75-79,chinese,6.9,2009
Perak,2009-01-01,male,75-79,indian,1.3,2009
Perak,2009-01-01,male,75-79,other_citizen,0.0,2009
Perak,2009-01-01,male,75-79,other_noncitizen,0.1,2009
Perak,2009-01-01,male,80-84,overall,7.5,2009
Perak,2009-01-01,male,80-84,bumi_malay,3.2,2009
Perak,2009-01-01,male,80-84,bumi_other,0.1,2009
Perak,2009-01-01,male,80-84,chinese,3.4,2009
Perak,2009-01-01,male,80-84,indian,0.7,2009
Perak,2009-01-01,male,80-84,other_citizen,0.0,2009
Perak,2009-01-01,male,80-84,other_noncitizen,0.1,2009
Perak,2009-01-01,male,85+,overall,4.1,2009
Perak,2009-01-01,male,85+,bumi_malay,1.8,2009
Perak,2009-01-01,male,85+,bumi_other,0.1,2009
Perak,2009-01-01,male,85+,chinese,1.6,2009
Perak,2009-01-01,male,85+,indian,0.4,2009
Perak,2009-01-01,male,85+,other_citizen,0.0,2009
Perak,2009-01-01,male,85+,other_noncitizen,0.1,2009
Perak,2010-01-01,both,overall,overall,2379.0,2010
Perak,2010-01-01,both,overall,bumi_malay,1247.3,2010
Perak,2010-01-01,both,overall,bumi_other,64.7,2010
Perak,2010-01-01,both,overall,chinese,700.5,2010
Perak,2010-01-01,both,overall,indian,284.8,2010
Perak,2010-01-01,both,overall,other_citizen,8.6,2010
Perak,2010-01-01,both,overall,other_noncitizen,73.1,2010
Perak,2010-01-01,both,0-4,overall,183.6,2010
Perak,2010-01-01,both,0-4,bumi_malay,110.9,2010
Perak,2010-01-01,both,0-4,bumi_other,8.5,2010
Perak,2010-01-01,both,0-4,chinese,41.0,2010
Perak,2010-01-01,both,0-4,indian,20.7,2010
Perak,2010-01-01,both,0-4,other_citizen,1.8,2010
Perak,2010-01-01,both,0-4,other_noncitizen,0.7,2010
Perak,2010-01-01,both,5-9,overall,223.8,2010
Perak,2010-01-01,both,5-9,bumi_malay,132.2,2010
Perak,2010-01-01,both,5-9,bumi_other,8.8,2010
Perak,2010-01-01,both,5-9,chinese,54.7,2010
Perak,2010-01-01,both,5-9,indian,25.6,2010
Perak,2010-01-01,both,5-9,other_citizen,1.5,2010
Perak,2010-01-01,both,5-9,other_noncitizen,0.9,2010
Perak,2010-01-01,both,10-14,overall,238.4,2010
Perak,2010-01-01,both,10-14,bumi_malay,139.2,2010
Perak,2010-01-01,both,10-14,bumi_other,7.3,2010
Perak,2010-01-01,both,10-14,chinese,61.5,2010
Perak,2010-01-01,both,10-14,indian,28.7,2010
Perak,2010-01-01,both,10-14,other_citizen,1.0,2010
Perak,2010-01-01,both,10-14,other_noncitizen,0.8,2010
Perak,2010-01-01,both,15-19,overall,243.2,2010
Perak,2010-01-01,both,15-19,bumi_malay,136.6,2010
Perak,2010-01-01,both,15-19,bumi_other,7.3,2010
Perak,2010-01-01,both,15-19,chinese,64.9,2010
Perak,2010-01-01,both,15-19,indian,29.1,2010
Perak,2010-01-01,both,15-19,other_citizen,0.6,2010
Perak,2010-01-01,both,15-19,other_noncitizen,4.7,2010
Perak,2010-01-01,both,20-24,overall,214.8,2010
Perak,2010-01-01,both,20-24,bumi_malay,114.0,2010
Perak,2010-01-01,both,20-24,bumi_other,7.1,2010
Perak,2010-01-01,both,20-24,chinese,53.1,2010
Perak,2010-01-01,both,20-24,indian,25.3,2010
Perak,2010-01-01,both,20-24,other_citizen,0.5,2010
Perak,2010-01-01,both,20-24,other_noncitizen,14.8,2010
Perak,2010-01-01,both,25-29,overall,162.1,2010
Perak,2010-01-01,both,25-29,bumi_malay,85.8,2010
Perak,2010-01-01,both,25-29,bumi_other,5.5,2010
Perak,2010-01-01,both,25-29,chinese,34.5,2010
Perak,2010-01-01,both,25-29,indian,19.4,2010
Perak,2010-01-01,both,25-29,other_citizen,0.4,2010
Perak,2010-01-01,both,25-29,other_noncitizen,16.6,2010
Perak,2010-01-01,both,30-34,overall,146.0,2010
Perak,2010-01-01,both,30-34,bumi_malay,72.5,2010
Perak,2010-01-01,both,30-34,bumi_other,4.4,2010
Perak,2010-01-01,both,30-34,chinese,37.6,2010
Perak,2010-01-01,both,30-34,indian,18.8,2010
Perak,2010-01-01,both,30-34,other_citizen,0.4,2010
Perak,2010-01-01,both,30-34,other_noncitizen,12.3,2010
Perak,2010-01-01,both,35-39,overall,140.3,2010
Perak,2010-01-01,both,35-39,bumi_malay,69.0,2010
Perak,2010-01-01,both,35-39,bumi_other,3.7,2010
Perak,2010-01-01,both,35-39,chinese,41.1,2010
Perak,2010-01-01,both,35-39,indian,17.4,2010
Perak,2010-01-01,both,35-39,other_citizen,0.4,2010
Perak,2010-01-01,both,35-39,other_noncitizen,8.7,2010
Perak,2010-01-01,both,40-44,overall,147.6,2010
Perak,2010-01-01,both,40-44,bumi_malay,72.2,2010
Perak,2010-01-01,both,40-44,bumi_other,3.2,2010
Perak,2010-01-01,both,40-44,chinese,47.6,2010
Perak,2010-01-01,both,40-44,indian,18.9,2010
Perak,2010-01-01,both,40-44,other_citizen,0.4,2010
Perak,2010-01-01,both,40-44,other_noncitizen,5.3,2010
Perak,2010-01-01,both,45-49,overall,145.3,2010
Perak,2010-01-01,both,45-49,bumi_malay,71.9,2010
Perak,2010-01-01,both,45-49,bumi_other,2.6,2010
Perak,2010-01-01,both,45-49,chinese,48.1,2010
Perak,2010-01-01,both,45-49,indian,19.3,2010
Perak,2010-01-01,both,45-49,other_citizen,0.4,2010
Perak,2010-01-01,both,45-49,other_noncitizen,2.9,2010
Perak,2010-01-01,both,50-54,overall,136.4,2010
Perak,2010-01-01,both,50-54,bumi_malay,65.5,2010
Perak,2010-01-01,both,50-54,bumi_other,2.2,2010
Perak,2010-01-01,both,50-54,chinese,48.0,2010
Perak,2010-01-01,both,50-54,indian,18.5,2010
Perak,2010-01-01,both,50-54,other_citizen,0.4,2010
Perak,2010-01-01,both,50-54,other_noncitizen,1.8,2010
Perak,2010-01-01,both,55-59,overall,117.0,2010
Perak,2010-01-01,both,55-59,bumi_malay,56.0,2010
Perak,2010-01-01,both,55-59,bumi_other,1.1,2010
Perak,2010-01-01,both,55-59,chinese,44.3,2010
Perak,2010-01-01,both,55-59,indian,14.5,2010
Perak,2010-01-01,both,55-59,other_citizen,0.2,2010
Perak,2010-01-01,both,55-59,other_noncitizen,1.0,2010
Perak,2010-01-01,both,60-64,overall,97.9,2010
Perak,2010-01-01,both,60-64,bumi_malay,43.1,2010
Perak,2010-01-01,both,60-64,bumi_other,1.0,2010
Perak,2010-01-01,both,60-64,chinese,41.5,2010
Perak,2010-01-01,both,60-64,indian,11.3,2010
Perak,2010-01-01,both,60-64,other_citizen,0.2,2010
Perak,2010-01-01,both,60-64,other_noncitizen,0.8,2010
Perak,2010-01-01,both,65-69,overall,65.6,2010
Perak,2010-01-01,both,65-69,bumi_malay,27.2,2010
Perak,2010-01-01,both,65-69,bumi_other,0.6,2010
Perak,2010-01-01,both,65-69,chinese,30.6,2010
Perak,2010-01-01,both,65-69,indian,6.5,2010
Perak,2010-01-01,both,65-69,other_citizen,0.1,2010
Perak,2010-01-01,both,65-69,other_noncitizen,0.6,2010
Perak,2010-01-01,both,70-74,overall,55.1,2010
Perak,2010-01-01,both,70-74,bumi_malay,23.8,2010
Perak,2010-01-01,both,70-74,bumi_other,0.6,2010
Perak,2010-01-01,both,70-74,chinese,25.3,2010
Perak,2010-01-01,both,70-74,indian,5.0,2010
Perak,2010-01-01,both,70-74,other_citizen,0.1,2010
Perak,2010-01-01,both,70-74,other_noncitizen,0.5,2010
Perak,2010-01-01,both,75-79,overall,33.3,2010
Perak,2010-01-01,both,75-79,bumi_malay,14.7,2010
Perak,2010-01-01,both,75-79,bumi_other,0.5,2010
Perak,2010-01-01,both,75-79,chinese,14.4,2010
Perak,2010-01-01,both,75-79,indian,3.3,2010
Perak,2010-01-01,both,75-79,other_citizen,0.1,2010
Perak,2010-01-01,both,75-79,other_noncitizen,0.3,2010
Perak,2010-01-01,both,80-84,overall,17.7,2010
Perak,2010-01-01,both,80-84,bumi_malay,7.9,2010
Perak,2010-01-01,both,80-84,bumi_other,0.1,2010
Perak,2010-01-01,both,80-84,chinese,7.9,2010
Perak,2010-01-01,both,80-84,indian,1.6,2010
Perak,2010-01-01,both,80-84,other_citizen,0.0,2010
Perak,2010-01-01,both,80-84,other_noncitizen,0.2,2010
Perak,2010-01-01,both,85+,overall,10.9,2010
Perak,2010-01-01,both,85+,bumi_malay,4.7,2010
Perak,2010-01-01,both,85+,bumi_other,0.2,2010
Perak,2010-01-01,both,85+,chinese,4.7,2010
Perak,2010-01-01,both,85+,indian,1.0,2010
Perak,2010-01-01,both,85+,other_citizen,0.1,2010
Perak,2010-01-01,both,85+,other_noncitizen,0.2,2010
Perak,2010-01-01,female,overall,overall,1174.5,2010
Perak,2010-01-01,female,overall,bumi_malay,623.5,2010
Perak,2010-01-01,female,overall,bumi_other,31.8,2010
Perak,2010-01-01,female,overall,chinese,344.1,2010
Perak,2010-01-01,female,overall,indian,145.4,2010
Perak,2010-01-01,female,overall,other_citizen,4.3,2010
Perak,2010-01-01,female,overall,other_noncitizen,25.5,2010
Perak,2010-01-01,female,0-4,overall,89.8,2010
Perak,2010-01-01,female,0-4,bumi_malay,54.2,2010
Perak,2010-01-01,female,0-4,bumi_other,4.1,2010
Perak,2010-01-01,female,0-4,chinese,20.1,2010
Perak,2010-01-01,female,0-4,indian,10.2,2010
Perak,2010-01-01,female,0-4,other_citizen,0.9,2010
Perak,2010-01-01,female,0-4,other_noncitizen,0.3,2010
Perak,2010-01-01,female,5-9,overall,110.8,2010
Perak,2010-01-01,female,5-9,bumi_malay,65.3,2010
Perak,2010-01-01,female,5-9,bumi_other,4.2,2010
Perak,2010-01-01,female,5-9,chinese,27.5,2010
Perak,2010-01-01,female,5-9,indian,12.8,2010
Perak,2010-01-01,female,5-9,other_citizen,0.7,2010
Perak,2010-01-01,female,5-9,other_noncitizen,0.3,2010
Perak,2010-01-01,female,10-14,overall,119.0,2010
Perak,2010-01-01,female,10-14,bumi_malay,68.7,2010
Perak,2010-01-01,female,10-14,bumi_other,3.7,2010
Perak,2010-01-01,female,10-14,chinese,31.1,2010
Perak,2010-01-01,female,10-14,indian,14.6,2010
Perak,2010-01-01,female,10-14,other_citizen,0.5,2010
Perak,2010-01-01,female,10-14,other_noncitizen,0.4,2010
Perak,2010-01-01,female,15-19,overall,121.9,2010
Perak,2010-01-01,female,15-19,bumi_malay,67.6,2010
Perak,2010-01-01,female,15-19,bumi_other,3.9,2010
Perak,2010-01-01,female,15-19,chinese,32.6,2010
Perak,2010-01-01,female,15-19,indian,14.9,2010
Perak,2010-01-01,female,15-19,other_citizen,0.3,2010
Perak,2010-01-01,female,15-19,other_noncitizen,2.5,2010
Perak,2010-01-01,female,20-24,overall,102.5,2010
Perak,2010-01-01,female,20-24,bumi_malay,54.7,2010
Perak,2010-01-01,female,20-24,bumi_other,3.6,2010
Perak,2010-01-01,female,20-24,chinese,26.3,2010
Perak,2010-01-01,female,20-24,indian,12.3,2010
Perak,2010-01-01,female,20-24,other_citizen,0.3,2010
Perak,2010-01-01,female,20-24,other_noncitizen,5.3,2010
Perak,2010-01-01,female,25-29,overall,75.7,2010
Perak,2010-01-01,female,25-29,bumi_malay,41.1,2010
